text,label
Оплата оставшейся части цены услуг соответствующему периоду этапу указанной акте сдачиприемки оказанных услуг соответствующему периоду этапу осуществляется основании подписанного Заказчиком акта сдачиприемки оказанных услуг соответствующему периоду этапу течение календарных дней даты получения Заказчиком Исполнителя акта сдачиприемки оказанных услуг соответствующему периоду этапу оригинале бумажном носителе условии соблюдения установленных норм оформления,2
Зачет аванса осуществляется периодично поэтапно проведении расчетов оказанные Исполнителем принятые Заказчиком услуги определенному периоду этапу размере цены услуг соответствующему периоду этапу,2
договора изложить следующей редакции Оплата настоящему договору осуществляется путем безналичного перечисления денежных средств расчетный счет Исполнителя указанный договоре удержанием налога доходы физических лиц,2
Стоимость услуг настоящему договору период действия договора является фиксированной пересмотру подлежит СРОК ОКАЗАНИЯ УСЛУГ Срок оказания услуг договору установлен указывается начальный срок оказания услуг указывается конечный срок оказания услуг Примечание договор содержит периоды этапы оказания услуг следует включить текст договора пункт,2
следующей редакции Промежуточные сроки этапы оказания услуг определяются календарным планом оказания услуг Приложение договору являющимся неотъемлемой частью настоящего договора ПРАВА И ОБЯЗАННОСТИ СТОРОН Исполнитель обязуется Оказать Заказчику услуги надлежащим качеством соответствии условиями договора,2
Немедленно предупредить Заказчика получения указаний приостановить оказание услуг договору обнаружении возможных неблагоприятных Заказчика последствий исполнения указаний способе оказания услуг также обстоятельств создающих невозможность завершения оказания услуг срок препятствующих оказанию соответствии условиями договора,2
Примечание наличии периодов этапов оказания услуг дополнить договор пунктом следующего содержания Исполнитель обязан предоставить Заказчику промежуточный отчет оказанных дату предоставления отчета услугах сроки предусмотренные календарном плане оказания услуг,2
Примечание случае условиями договора предусмотрено оказание услуг Исполнителем территории Заказчика дополнить договор пунктами следующего содержания Обеспечить соблюдение требований действующих территории Заказчика внутренних нормативных документов Заказчика числе пропускном внутриобъектовом режимах Заказчика,2
Фактом подписания договора Исполнитель подтверждает знаком обязуется ознакомить привлеченных исполнению договора третьих лиц особенностями пропускного внутриобъектового режимов Заказчика проверить знание началом оказания услуг территории Заказчика,2
Исполнитель привлеченное исполнению договора третье лицо допустившие нарушение требований нормативных актов пропускном внутриобъектовом режимах Заказчика удаляются территории Заказчика дальнейшем допускаются,2
В любое время отказаться исполнения договора оплатив Исполнителю фактически оказанные даты получения уведомления Заказчика отказе исполнения договора документально подтвержденные принятые Заказчиком услуги,2
Самостоятельно исправить выявленные отступления условий договора поручить исправление выявленных отступлений условий договора иных обнаруженных недостатков оказанных услугах также оказание услуг повторно третьему лицу счет Исполнителя возмещением Исполнителем причиненных Заказчику убытков ПОРЯДОК СДАЧИПРИЕМКИ ОКАЗАННЫХ УСЛУГ Приемка оказанных Исполнителем услуг оформляется путем подписания Сторонами акта сдачиприемки оказанных услуг соответствующему периоду этапу форме согласованной Приложении договору,2
Исполнитель направляет Заказчику подписанный своей стороны акт сдачиприемки оказанных услуг соответствующему периоду этапу бумажном носителе двух экземплярах вместе отчетной документацией указанной п договора течение двух рабочих дней момента окончания оказания услуг соответствующему периоду этапу позднее последнего числа месяца оказания услуг соответствующему периоду этапу,2
Заказчик осуществляет приемку оказанных услуг подписывает направляет Исполнителю акт сдачиприемки оказанных услуг соответствующему периоду этапу бумажном носителе одном экземпляре течение двух рабочих дней момента получения акта сдачиприемки оказанных услуг соответствующему периоду этапу позднее второго числа месяца следующего месяцем оказания услуг соответствующему периоду этапу либо срок направляет Исполнителю мотивированный отказ приемки услуг,2
Датой исполнения обязательств Исполнителя договору соответствующему периоду этапу оказания услуг является дата подписания Заказчиком акта сдачиприемки оказанных услуг соответствующему периоду этапу условии предоставления Исполнителем отчетной документации указанной п договора,2
Обязательства Исполнителя договору считается выполненными принятыми Заказчиком даты подписания Заказчиком акта сдачиприемки оказанных услуг последнему периоду этапу условии подписания Заказчиком актов сдачиприемки оказанных услуг всем предшествующим периодам этапам,2
Заверения обстоятельствах Каждая Сторона заверяет гарантирует Стороне заключение и или исполнение Стороной договора противоречит законам нормативным актам органов государственной власти и или местного самоуправления локальным нормативным актам Стороны судебным решениям Сторона обладает соответствующими разрешительными документами лицензиями проч,2
допусками дающими право оказание услуг рамках договора подписания договора текст изучен Стороной понимает значение смысл положений включая условия порядке применения размере ответственности наступающей неисполнение ненадлежащее исполнение своих обязательств действуя своей волей своих интересах полностью признает безусловно принимает условия числе размере пеней штрафов Кроме Исполнитель заверяет гарантирует Стороне осознает важность значимость Заказчика заключения надлежащего исполнения настоящего договора также возможные негативные последствия Заказчика неисполнении ненадлежащем исполнении Исполнителем принятых договору обязательств Все вышеперечисленные заверения обстоятельствах имеют существенное значение заключения договора исполнения прекращения Стороны будут полагаться,2
Сторона полагавшаяся недостоверные заверения стороны имеющие существенное значение наряду требованием возмещении убытков также вправе отказаться договора Интеллектуальная собственность В случае процессе оказания услуг договору создан результат интеллектуальной деятельности далее тексту РИД охраняемый действующим законодательством интеллектуальной собственности исключительное право РИД принадлежит Заказчику Исполнитель вправе использовать созданный договору РИД собственных нужд условиях безвозмездной простой неисключительной лицензии течение срока действия исключительного права Заказчика Исполнитель обязуется урегулировать отношения любыми привлеченными Исполнителем третьими лицами авторами РИД созданных процессе оказания услуг договору причем Исполнитель настоящим признает цена услуг договору включает возможные издержки расходы выплаты которые могут понесены Исполнителем включая авторские вознаграждения создание РИД др,2
Исполнитель обязуется возместить Заказчику полном объеме убытки понесенные Заказчиком результате какихлибо действий третьих лиц включая правообладателей авторов изобретений иных РИД числе работников Исполнителя вследствие какоголибо нарушения обвинения нарушении Заказчиком прав таких лиц РИД также свой счет урегулировать связанные этим претензии,2
В случае нарушения Исполнителем условий настоящей статьи договора Заказчик вправе одностороннем порядке отказаться исполнения договора возмещения Исполнителю какихлибо убытков направив Исполнителю соответствующее письменное уведомление Исполнитель обязан вернуть Заказчику полученное договору вычетом стоимости фактически оказанных документально подтвержденных принятых Заказчиком услуг,2
В случае создания процессе оказания услуг договору РИД Исполнитель вправе указанной причине требовать увеличения сроков оказания услуг цены услуг изменения иных условий договора ОТВЕТСТВЕННОСТЬ СТОРОН За нарушение Заказчиком сроков оплаты оказанных Исполнителем услуг Заказчик обязан уплатить Исполнителю пени размере суммы платежа оплата которого просрочена каждый день просрочки,2
договора цены услуг каждый день просрочки Примечание случае договором предусмотрены периоды этапы оказания услуг дополнить пункт договора следующем абзацемВ случае нарушения Исполнителем предусмотренных календарным планом оказания услуг Приложение договору промежуточных сроков оказания услуг Исполнитель обязан уплатить Заказчику пени размере цены промежуточного объема услуг оказание которого просрочено каждый день просрочки,2
В случае неисполнения либо ненадлежащего исполнения Исполнителем своих обязательств договору Заказчик вправе отказаться исполнения договора одностороннем порядке путем направления соответствующего уведомления Исполнителю,2
договора Исполнитель обязан уплатить Заказчику пени размере двойной ключевой ставки Банка России действовавшей соответствующие периоды цены услуг предоставление документов которым просрочено Исполнителем,2
Учитывая Заказчика надлежащее своевременное выполнение Исполнителем своих обязательств договору имеет существенное значение Стороны признают размер неустоек установленный настоящим договором является соразмерным последствиям неисполнения либо ненадлежащего исполнения Исполнителем соответствующих обязательств договору,2
следующего содержания В случае досрочного прекращения действия договора также случае неисполнения ненадлежащего исполнения Исполнителем своих обязательств договору Исполнитель возвращает Заказчику перечисленную договору сумму аванса вычетом стоимости фактически оказанных документально подтвержденных принятых Заказчиком услуг течение трех дней даты прекращения действия договора,2
следующего содержания Учитывая территория Фанпарка Бобровый лог является природным очагом клещевого вирусного энцефалита Исполнитель принимает ответственность принятие мер предосторожности против укуса клеща нахождении территории Фанпарка Бобровый лог ДЕЙСТВИЕ НЕПРЕОДОЛИМОЙ СИЛЫ Стороны могут освобождены ответственности неисполнение своих обязательств настоящему договору наступлении обстоятельств непреодолимой силы которыми подразумеваются внешние чрезвычайные непредотвратимые данных обстоятельствах события которые существовали время подписания настоящего договора возникли помимо воли Сторон,2
Сторона подвергшаяся действию обстоятельств непреодолимой силы должна течение пяти календарных дней уведомить другую Сторону возникновении возможной продолжительности действия обстоятельств непреодолимой силы,2
В случае невозможности полного частичного исполнения обязательств вследствие действия обстоятельств непреодолимой силы фактическая возможная продолжительность которых составит месяц Сторона исполнение обязательств которой затронуто действием непреодолимой силы иметь право расторгнуть настоящий договор полностью частично обязательств возмещению убытков связанных расторжением,2
КОНФИДЕНЦИАЛЬНОСТЬ Стороны обязуются хранить тайне передаваемые друг другу конфиденциальные сведения касающиеся предмета договора хода исполнения полученных результатов числе которые имеют гриф коммерческая тайна разглашать сведения третьей стороне предварительного письменного согласия Стороны договору,2
В случае Сторонами заключено соглашение конфиденциальности данный пункт включается следующий абзац Условия передаче защите конфиденциальной информации рамках исполнения договора регламентируются заключенным Сторонами соглашением конфиденциальности,2
ПОРЯДОК РАЗРЕШЕНИЯ СПОРОВ В целях соблюдения обязательного досудебного порядка урегулирования спора стороны договорились разрешать разногласия связанные исполнением неисполнением договора путем направления подписанной уполномоченным лицом претензии графического образа претензии случае направления электронной почтой факсом адрес Стороны нарушившей обязательства договору почтовому адресу либо адресу электронной почты либо номеру факсу указанным разделе договора,2
Спор передан разрешение суда направлении претензии посредством почтовой связи истечении пятнадцати календарных дней дня направления претензии почтовому адресу регистрируемым почтовым отправлением описью вложения уведомлением вручении направлении претензии посредством курьерской службы экспрессдоставки истечении семи календарных дней дня направления претензии почтовому адресу направлении претензии электронной почтой факсом истечении пяти календарных дней дня направления претензии адресу электронной почты факсу,2
Указанное настоящем пункте правило распространяется изменения части наименования местонахождения банковских реквизитов сторон которых уполномоченный представитель соответствующей стороны сообщает стороне посредством письменного уведомления,2
Любое сообщение уведомление направленное последнему известному стороне почтовому адресу считаться полученным истечении трех календарных дней даты отправки отправлений направленных курьерской почтой пятнадцати календарных дней даты отправки отправлений направленных заказным письмом ранняя дата доставки установлена документально отчетом доставке день отправки отправлений направленных электронной почтой факсом,2
Неотъемлемой частью настоящего договора являются следующие приложения Задание оказание услуг необходимости Календарный план оказания услуг необходимости Форма отчета фактически понесенных дополнительных расходах необходимости Форма акта сдачиприемки оказанных услуг,2
ФИО полностью паспорт серии выдан зарегистрирован адресу почтовый адрес ИНН страховое свидетельство обязательного пенсионного страхования Телефон Факс Адрес электронной почты должность ФИО подпись расшифровка подписи УТВЕРЖДЕНОПриказом Генерального директора ОО Ренонсот Приложение договору возмездного оказания услугот Заданиена оказание указывается наименование заданияТребования составу объему услуг числе этапам наличии Требования результатам оказания услуг отчетной документации Иные требования Подписи СторонЗаказчикИсполнительОО Ренонс М П,2
УТВЕРЖДЕНОПриказом Генерального директора ОО Ренонсот Приложение договору возмездного оказания услугот Календарный план оказания услуг этапа п пСодержание периода этапаСрок оказания услуг периоду этапуРезультатоказания услуг периоду этапуНаименование отчетной документации периоду этапуЦена руб ИтогоПодписи СторонЗаказчикИсполнительОО Ренонс М П,2
УТВЕРЖДЕНОПриказом Генерального директора ОО Ренонсот Приложение договору возмездного оказания услугот ФОРМАОтчет фактически понесенных дополнительных расходахОТЧЕТО ФАКТИЧЕСКИ ПОНЕСЕННЫХ ДОПОЛНИТЕЛЬНЫХ РАСХОДАХпо договоруг,2
г ФИОНаименованиерасходовСумма расходов руб ОснованиеРеквизиты документа подтверждающего расходыИтого сумма дополнительных расходов руб Исполнитель УТВЕРЖДАЮЗаказчик М П ЗаказчикИсполнительОО Ренонс М П,2
г ФИО именуемое дальнейшем Исполнитель одной стороны иОбщество ограниченной ответственностью Ренонс именуемое дальнейшем Заказчик лице должность ФИО уполномоченного лица действующего основании уполномочивающий документ составили настоящий акт нижеследующем В соответствии условиями договора период Исполнитель оказал Заказчик принял следующие услуги п пНаименование услугЦена руб,2
г именуем дальнейшем Продавецнаименование предприятия организациив лице должность ФИОдействующего основании одной стороны Устава положения именуем дальнейшем Покупатель лице наименование предприятия организациидолжность ФИОдействующего основании стороны заключили настоящийУстава положенияДоговор нижеследующем,5
ПРЕДМЕТ ДОГОВОРА В соответствии настоящим Договором Продавец обязуется передать собственность Покупателю товар ассортименте количестве установленных Договором Покупатель обязуется принять товар уплатить определенную Договором денежную сумму цену Ассортимент количество цена единицы товара общая сумма сделки определяются Перечне о,5
спецификации являющемся неотъемлемой частью настоящего Договора ЦЕНА И КАЧЕСТВО ТОВАРА Цена единицы товара включает стоимость товара упаковки затраты доставке месту хранения хранению складе Продавца оформлению необходимой документации также расходы страхованию транспортировке товара места назначения Увеличение Продавцом цены товара одностороннем порядке течение срока действия Договора допускается Качество товара должно соответствовать образцам описаниям прилагаемым настоящему Договору ПРАВА И ОБЯЗАННОСТИ СТОРОН Продавец обязан Передать Покупателю товар надлежащего качества обусловленном настоящим Договором ассортименте Не позднее обеспечить отгрузку доставку товара адресу Покупателя иного грузополучателя указанного Покупателем Обеспечить страхование товара В день отгрузки телефону телеграммой телефаксом сообщить Покупателю случае указания доставке иному грузополучателю также этому грузополучателю отгрузке товара адрес Покупателя иного грузополучателя указанного Покупателем Покупатель обязан Обеспечить разгрузку приемку проданного товара течение дней момента поступления место назначения исключением случаев праве потребовать замены товара отказаться исполнения данного договора Осуществить проверку приемке товара количеству качеству ассортименту составить подписать соответствующие документы акт приемки накладную т д Сообщить Продавцу замеченных приемке процессе эксплуатации недостатках проданного товара срок Не позднее свой счет отгрузить адрес Продавца возвратную тару Оплатить купленный товар срок установленный Договором В случае невыполнения правил предусмотренных п п,5
Продавец вправе отказаться полностью частично удовлетворения требований Покупателя передаче недостающего количества товара замене товара соответствующего условиям данного договора докажет невыполнение правила Покупателем повлекло невозможностью удовлетворить требования влечет Продавца несоизмеримые расходы сравнению теми которые понес своевременно извещен нарушении договора Если Продавец знал должен знать переданный Покупателю товар соответствует условиям данного договора вправе ссылаться положения предусмотренные настоящим пунктами В случаях Покупатель нарушение закона иных правовых актов настоящего договора принимает товар отказывается принять Продавец вправе потребовать Покупателя принять товар отказаться исполнения договора В случаях Продавец осуществляет страхования соответствии Договором Покупатель вправе застраховать товар потребовать Продавца возмещения расходов страхование либо отказаться исполнения договора Если Продавец отказывается передать Покупателю проданный товар Покупатель вправе отказаться исполнения данного договора Если Продавец передает отказывается передать Покупателю относящиеся товару принадлежности документы которые должен передать соответствии законом иными правовыми актами настоящим Договором Покупатель вправе назначить разумный срок передачи,5
В случае принадлежности документы относящиеся товару переданы Продавцом указанный срок Покупатель вправе отказаться товара потребовать возврата перечисленных Продавцу уплату товар сумм Если Продавец передал нарушение данного договора Покупателю меньшее количество товара определенно настоящим Договором Покупатель вправе либо потребовать передать недостающее количество товара либо отказаться переданного товара оплаты товар оплачен потребовать возврата уплаченных денежных сумм Если Продавец передал Покупателю товар количестве превышающем указанное данном Договоре Покупатель обязан известить Продавца срок,5
В случае принятия Покупателем товара количестве превышающем указанное данном Договоре дополнительно принятый товар оплачивается цене определенной товара принятого соответствии договором иная цена определена соглашением сторон При передаче Продавцом предусмотренных данным Договором товаров ассортименте соответствующем Договору Покупатель вправе отказаться принятия оплаты оплачены потребовать возврата уплаченных денежных сумм Если Продавец передал Покупателю наряду товаром ассортимент которого соответствует Договору товар нарушением условия ассортименте,5
Покупатель вправе своему выбору принять товар соответствующий условию ассортименте отказаться остального товара отказаться переданного товара потребовать заменить товар соответствующий условию ассортименте товар ассортименте предусмотренном настоящим договором принять весь переданный товар При отказе товара ассортимент которого соответствует условиям Договора предъявлении требования замене товара соответствующего условию ассортименте Покупатель вправе также отказаться оплаты товара оплачен потребовать возврата уплаченных сумм Товар соответствующий условию данного Договора ассортименте считается принятым Покупатель разумный срок получения сообщит Продавцу своем отказе товара Если Покупатель отказался товара ассортимент которого соответствует данному договору обязан оплатить цене согласованной Продавцом,5
В случае Продавцом приняты необходимые меры согласованию цены разумный срок Покупатель оплачивает товар цене которая момент заключения Договора сравнимых обстоятельствах обычно взималась аналогичный товар В случае товар передается тары либо ненадлежащей таре Покупатель вправе потребовать Продавца затарить товар либо заменить ненадлежащую тару Покупатель которому передан товар ненадлежащего качества вправе своему выбору потребовать Продавца соразмерного уменьшения покупной цены безвозмездного устранения недостатков товара разумный срок возмещения своих расходов устранению недостатков товара В случае существенного нарушения требований качеству товара обнаружение неустранимых недостатков недостатков которые могут устранены несоразмерных расходов затрат времени выявляются неоднократно либо проявляются вновь устранения других подобных недостатков Покупатель вправе своему выбору отказаться исполнения данного договора потребовать возврата уплаченной товара денежной суммы потребовать замены товара ненадлежащего качества товаром соответствующим Договору Покупатель вправе предъявить требования связанные недостатками товара обнаружении недостатков течение гарантийного срока Если третье лицо основанию возникшему исполнения Договора предъявит Покупателю иск изъятии товара Покупатель обязан привлечь Продавца участию деле Продавец обязан вступить это дело стороне Покупателя,5
Продавец привлеченный Покупателем участию деле принявший нем участия лишается права доказывать неправильность ведения дела Покупателем ГАРАНТИЙНЫЙ СРОК ТОВАРА Гарантийный срок товара Гарантийный срок начинает течь момента передачи товара Покупателю Если Покупатель лишен возможности использовать товар обстоятельствам зависящим Продавца гарантийный срок течет устранения соответствующих обстоятельств Продавцом,5
Гарантийный срок продлевается время течение которого товар мог использоваться изза обнаруженных нем недостатков условии извещения Продавца недостатках товара срок ПОРЯДОК РАСЧЕТОВ Деньги проданный товар перечисляются расчетный счет Продавца срок течение дней послеподписания Договора подписания акта сдачиприемки товара поставки товара склад Покупателяполучения железнодорожной накладной извещения контейнерной станции сообщения прибытии груза аэропорт назначения сообщения прибытии корабля порт назначенияполучения сообщения отправке вагона эшелона товаромреализации купленного товара ПОРЯДОК ОТГРУЗКИ Товар отгружается адрес Покупателя грузополучателя указанного Покупателем железнодорожным автомобильным воздушным транспортом,5
Отгрузочные реквизиты грузополучателя В течение дней отгрузки товара Продавец телефаксом телеграммой уведомляет Покупателя также сообщает следующие данныереквизиты Перевозчика доставляющего товары месту назначениянаименование количество единиц товара вес брутто неттоориентировочную дату прибытия товаров место назначения Упаковка товара должна обеспечивать сохранность транспортировке условии бережного обращения Через Перевозчика Продавец передает Покупателю следующие документы товарную накладную свидетельство происхождении товаров сертификат качества другие документы предусмотренные настоящим Договором Обязательства Продавца срокам передачи товара номенклатуре количеству качеству товаров считаются выполненными момента подписания акта сдачиприемки представителями Продавца Покупателя ОТВЕТСТВЕННОСТЬ СТОРОН За несвоевременную передачу товара вине Продавца последний уплачивает Покупателю штраф размере процентов стоимости непоставленного товара исчисленной согласно спецификации калькуляции цены Протоколу согласования цены процентов Продавец отвечает недостатки товара докажет недостатки товара возникли передачи Покупателю вследствие нарушения Покупателем правил пользования товаром хранения либо действий третьих лиц либо непреодолимой силы За нарушение условий настоящего Договора стороны несут ответственность установленном порядке,5
